Marital Status,Application mode,Application order,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Course_171,Course_8014,Course_9003,Course_9070,Course_9085,Course_9119,Course_9130,Course_9147,Course_9238,Course_9254,Course_9500,Course_9556,Course_9670,Course_9773,Course_9853,Course_9991
1,39,1,0,1,120.0,1,19,37,6,8,160.0,0,0,0,1,1,0,2.205739817085899,0,0,5,5,0.09483200900511447,0.0741626735343964,0,0,5,5,5,13.4,0,15.5,2.8,-4.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,39,1,0,1,140.0,1,36,14,9,10,130.0,1,0,0,1,1,0,2.3375449491286897,0,0,5,9,-0.22838587068566077,0.022543012935859794,0,0,5,7,2,10.0,0,9.4,-0.8,-3.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,6,1,1,133.0,1,38,38,9,9,128.8,1,0,0,1,0,1,-0.6939730878554988,0,0,7,11,0.4180498886958897,0.2794942114420037,0,0,8,11,7,12.43142857,0,15.5,2.8,-4.06,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,44,1,1,39,130.0,1,1,19,4,5,127.4,0,0,1,0,1,0,0.4922731005296184,0,3,6,8,0.09483200900511447,0.19804985897088417,0,2,6,9,5,12.0,0,13.9,-0.3,0.79,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,53,1,1,42,140.0,1,37,37,9,10,136.9,1,0,0,1,0,0,-0.2985576917271264,0,5,9,10,1.3877035277682155,0.44123581602727574,0,4,9,9,9,13.22222222,0,8.9,1.4,3.51,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,1,3,1,1,135.0,1,1,37,7,7,120.5,1,0,0,1,0,0,-0.562167955812708,0,0,8,11,0.741267768386665,0.5405094361510023,0,0,8,11,7,13.25857143,0,10.8,1.4,1.74,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,2,1,1,131.0,1,1,19,4,7,135.9,1,0,0,1,0,1,-0.6939730878554988,0,0,6,6,0.4180498886958897,0.5215330660766424,0,0,6,8,6,12.42857143,0,8.9,1.4,3.51,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,17,1,0,1,132.0,1,37,19,5,5,121.2,0,0,0,1,0,0,-0.6939730878554988,0,0,6,8,0.09483200900511447,0.321937044407372,0,0,6,10,5,12.8,0,10.8,1.4,1.74,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,1,1,178.0,1,2,1,2,3,157.7,0,0,0,1,1,0,1.414909024829154,0,0,6,13,-0.8748216300672113,0.5903592795197624,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,39,1,0,1,130.0,1,38,38,9,3,145.6,0,0,0,1,1,0,1.414909024829154,0,0,5,10,-0.22838587068566077,0.2290216553300062,0,0,5,10,4,10.83333333,0,13.9,-0.3,0.79,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,2,1,1,131.0,1,4,3,7,4,126.1,1,0,0,1,0,0,-0.6939730878554988,0,0,6,8,0.4180498886958897,0.3101382642520534,0,0,6,6,6,11.16666667,0,8.9,1.4,3.51,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,7,1,1,3,130.0,1,19,38,4,10,130.0,1,0,0,1,0,0,-0.034947427641544786,0,1,7,8,0.4180498886958897,0.7673409735903983,0,1,7,8,6,14.35714286,0,7.6,2.6,0.32,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,7,1,0,3,130.0,1,37,37,9,9,130.0,0,0,0,1,1,0,1.0194936287007816,0,9,9,9,1.3877035277682155,0.7394827430122491,0,5,5,5,5,12.8,0,12.7,3.7,-1.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,17,3,1,1,121.0,1,1,1,4,5,117.2,0,0,0,1,0,0,-0.562167955812708,0,0,6,11,0.09483200900511447,0.11545840201322553,0,0,6,13,5,11.6,0,15.5,2.8,-4.06,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,1,1,1,1,147.0,1,1,12,4,4,148.4,1,0,0,1,1,1,-0.4303628237699172,0,8,14,15,2.3573571668405413,0.05827970040722003,0,7,13,14,11,12.18181818,0,11.1,0.6,2.02,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,39,1,1,39,120.0,1,37,37,1,9,137.7,1,0,0,0,1,0,2.3375449491286897,0,3,3,3,-0.551603750376436,0.34946752937166287,0,2,2,2,2,11.0,0,12.4,0.5,1.79,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,3,1,1,122.0,1,19,38,3,10,114.3,1,0,0,1,0,1,-0.4303628237699172,0,0,6,8,0.09483200900511447,0.4458242298438601,0,0,6,9,5,12.8,0,12.4,0.5,1.79,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,2,1,1,2,120.0,1,37,37,9,9,120.0,0,0,0,0,1,0,4.446427061813343,0,12,15,17,2.3573571668405413,0.2290216553300062,0,9,14,16,9,12.22222222,0,9.4,-0.8,-3.12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,44,1,1,1,140.0,1,1,1,4,5,140.0,0,0,0,1,1,0,-0.4303628237699172,0,0,6,11,0.4180498886958897,0.13315657224620375,0,0,6,12,5,11.77777778,0,16.2,0.3,-0.92,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,1,1,132.0,1,19,1,9,5,123.4,0,0,0,1,0,1,-0.6939730878554988,0,0,7,7,0.741267768386665,0.8183706937358184,0,0,8,9,8,15.68333333,0,11.1,0.6,2.02,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,17,2,1,1,124.0,1,1,1,4,4,127.9,1,0,0,1,1,0,-0.4303628237699172,0,0,6,11,-0.551603750376436,0.6247723872737156,0,0,6,13,4,10.25,0,9.4,-0.8,-3.12,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,17,4,1,1,147.0,1,1,1,4,5,139.7,1,0,0,1,1,0,-0.6939730878554988,0,0,6,10,0.09483200900511447,0.19804985897088417,0,0,6,6,6,12.0,0,9.4,-0.8,-3.12,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,39,1,1,12,133.1,1,1,1,9,4,140.0,1,0,1,0,1,0,0.09685770440124603,0,0,5,5,-1.5212573894487618,-2.1971023928012143,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,39,1,1,1,100.0,1,3,19,3,5,115.0,0,0,0,0,1,0,0.09685770440124603,0,0,6,0,-1.5212573894487618,-2.1971023928012143,0,0,6,0,0,0.0,0,11.1,0.6,2.02,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,44,1,1,39,160.0,1,38,38,9,6,160.0,1,0,0,1,0,0,-0.4303628237699172,0,0,6,7,0.4180498886958897,0.6051077536815177,0,0,6,9,6,12.71428571,0,12.4,0.5,1.79,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,17,1,1,1,132.0,1,38,37,9,9,122.9,0,0,0,0,1,0,-0.4303628237699172,0,0,6,6,0.4180498886958897,0.17740199473146961,0,0,6,9,2,13.0,0,10.8,1.4,1.74,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,43,1,1,1,130.0,1,1,1,7,4,136.0,1,0,0,1,1,0,-0.16675255968433558,0,0,8,9,1.06448564807744,0.3949788641543016,1,0,8,9,8,12.55375,1,9.4,-0.8,-3.12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,39,1,1,1,160.0,1,19,37,7,10,100.0,0,0,0,1,1,0,0.3604679684868276,0,0,6,7,0.4180498886958897,0.2806413159285428,0,0,6,8,5,10.8,0,12.7,3.7,-1.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,17,1,1,1,137.0,1,1,1,1,5,131.8,0,0,0,1,0,1,-0.16675255968433558,0,0,6,7,0.4180498886958897,0.315054423682496,0,0,6,9,4,12.0,0,9.4,-0.8,-3.12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,44,1,1,39,123.9,1,37,1,9,7,123.9,0,0,0,1,1,0,-0.4303628237699172,0,2,7,9,0.09483200900511447,0.4045285013650306,0,5,9,10,8,12.75,1,16.2,0.3,-0.92,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,17,1,1,1,148.0,1,38,37,5,9,137.8,1,0,0,1,0,1,-0.6939730878554988,0,0,8,8,0.741267768386665,0.8924080358035463,0,0,8,8,7,14.96285714,0,10.8,1.4,1.74,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,17,5,1,1,139.0,1,19,19,9,8,121.3,1,0,0,1,0,1,-0.562167955812708,0,0,7,8,0.741267768386665,0.5667617212739112,0,0,8,8,8,13.3875,0,10.8,1.4,1.74,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,39,1,1,19,133.1,1,19,37,9,10,120.0,0,0,1,1,0,0,1.8103244209575264,0,0,6,10,0.4180498886958897,0.461310128023421,0,0,6,12,6,12.9,0,16.2,0.3,-0.92,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,51,1,1,1,121.0,1,19,37,5,7,118.6,0,0,0,1,0,0,0.3604679684868276,0,14,21,23,4.9431002043667425,0.5246615292916639,0,10,14,18,14,11.64285714,0,8.9,1.4,3.51,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,2,1,1,121.0,1,19,19,9,9,126.3,1,0,0,1,0,0,-0.4303628237699172,0,0,5,12,-1.1980395097579866,-0.13231596885975003,2,0,5,5,0,0.0,0,12.7,3.7,-1.7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,43,1,1,1,134.0,1,38,19,5,8,120.7,0,0,0,1,0,1,-0.562167955812708,0,0,7,9,0.4180498886958897,0.48711995832268923,0,0,8,11,8,13.92727273,0,16.2,0.3,-0.92,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,39,1,1,1,130.0,1,19,38,9,8,113.3,0,0,0,1,0,0,0.09685770440124603,0,0,7,15,0.09483200900511447,0.3632327728862015,0,0,8,14,7,12.15,0,12.4,0.5,1.79,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,2,1,1,130.0,1,26,30,0,5,128.6,1,0,1,1,0,0,-0.562167955812708,0,0,5,8,-0.22838587068566077,0.3322609765270794,0,0,5,7,4,12.75,2,7.6,2.6,0.32,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,39,2,1,1,130.0,1,37,19,9,8,110.0,0,0,0,1,1,1,0.09685770440124603,0,0,7,13,0.4180498886958897,0.04466572521088583,0,0,7,7,7,11.85714286,0,12.7,3.7,-1.7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,17,4,1,1,125.0,1,38,38,5,5,115.6,1,0,0,1,0,0,-0.4303628237699172,0,0,6,6,0.4180498886958897,0.0741626735343964,0,0,6,8,4,12.75,0,9.4,-0.8,-3.12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,1,1,1,1,129.0,1,1,1,9,9,120.0,0,0,0,1,1,0,-0.4303628237699172,0,0,8,8,0.741267768386665,0.9059766331886414,0,0,8,8,7,15.02857143,0,12.7,3.7,-1.7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,39,1,1,12,133.1,1,19,1,9,1,130.0,0,0,0,1,1,0,0.7558833646152,0,0,6,17,-1.5212573894487618,-2.1971023928012143,2,0,6,8,0,0.0,0,15.5,2.8,-4.06,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,17,4,1,1,122.0,1,1,1,4,2,116.1,1,0,0,1,1,0,-0.562167955812708,0,0,6,7,0.09483200900511447,0.321937044407372,0,0,6,12,2,12.0,0,7.6,2.6,0.32,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,7,1,1,3,140.0,1,19,20,4,90,140.0,1,0,0,1,0,0,1.1512987607435725,0,0,5,8,-1.1980395097579866,0.6935986007168357,2,0,5,12,0,0.0,4,10.8,1.4,1.74,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,39,1,1,1,111.0,1,1,3,4,2,162.4,0,0,1,0,1,0,3.3919860054710163,0,4,12,16,0.09483200900511447,0.19804985897088417,0,2,7,7,5,11.2,0,8.9,1.4,3.51,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,18,2,1,1,131.0,1,1,3,3,2,121.2,1,0,0,1,0,0,-0.6939730878554988,0,0,7,8,0.741267768386665,0.3632327728862015,0,0,8,9,8,12.8,0,16.2,0.3,-0.92,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,1,0,1,140.0,1,37,37,9,9,124.6,0,0,0,1,0,0,0.7558833646152,0,0,5,11,0.09483200900511447,0.15675413049205505,0,0,5,10,4,10.25,0,15.5,2.8,-4.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,1,1,1,141.0,1,37,38,9,10,138.9,0,0,0,1,0,0,-0.6939730878554988,0,0,6,9,0.4180498886958897,0.6346047020050283,0,0,6,6,6,14.16666667,0,13.9,-0.3,0.79,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,17,5,1,1,113.0,1,38,38,191,175,110.2,1,0,1,1,0,0,-0.562167955812708,0,0,6,6,0.09483200900511447,0.19804985897088417,0,0,6,6,6,12.5,0,8.9,1.4,3.51,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,17,2,1,1,116.0,1,19,38,5,5,116.0,1,0,0,1,0,0,-0.562167955812708,0,0,6,7,0.4180498886958897,0.4281260596108819,0,0,6,6,6,11.83333333,0,8.9,1.4,3.51,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,43,1,1,6,134.0,1,1,37,9,9,120.4,1,0,0,1,0,0,-0.562167955812708,0,0,7,7,0.4180498886958897,0.5559461717658093,0,0,7,7,6,13.33333333,0,7.6,2.6,0.32,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,1,1,1,133.0,1,1,37,4,10,143.2,0,0,0,1,0,0,-0.562167955812708,0,0,5,7,0.09483200900511447,0.7761900576744943,0,0,5,6,5,13.2,0,7.6,2.6,0.32,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,17,3,1,1,130.0,1,1,38,3,3,129.3,0,0,0,1,1,1,-0.6939730878554988,0,0,5,5,0.09483200900511447,0.48711995832268923,0,0,5,5,5,14.2,0,8.9,1.4,3.51,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,17,5,1,1,127.0,1,1,38,4,5,124.6,1,0,0,1,0,1,-0.562167955812708,0,0,5,12,-0.8748216300672113,-0.13231596885975003,0,0,5,11,4,11.75,0,11.1,0.6,2.02,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,5,1,1,127.0,1,19,19,7,8,120.3,1,0,0,1,0,1,-0.6939730878554988,0,0,8,8,0.741267768386665,0.42399648676299906,0,0,8,8,7,12.69428571,0,10.8,1.4,1.74,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,1,0,1,143.0,1,19,37,5,8,135.0,0,0,0,1,0,1,-0.4303628237699172,0,0,5,5,0.09483200900511447,0.3632327728862015,0,0,5,6,5,12.83333333,0,10.8,1.4,1.74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,17,2,1,1,130.0,1,2,1,2,7,126.2,1,0,0,1,0,0,-0.4303628237699172,0,0,6,6,0.4180498886958897,0.7624248141599558,0,0,6,6,6,15.5,0,12.4,0.5,1.79,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,6,1,1,144.0,1,1,19,9,4,130.8,1,0,0,1,0,1,-0.562167955812708,0,0,8,8,0.741267768386665,0.7378440232021015,0,0,8,8,7,14.21428571,0,12.7,3.7,-1.7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2,39,1,0,1,120.0,1,37,37,9,9,120.7,0,0,0,1,0,0,2.073934685043108,0,0,5,6,0.09483200900511447,0.0741626735343964,0,0,5,5,5,13.2,0,7.6,2.6,0.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,17,1,1,1,132.0,1,37,37,9,9,123.6,1,0,0,1,0,0,-0.6939730878554988,0,0,6,9,-0.22838587068566077,0.17740199473146961,0,0,6,10,4,10.75,0,7.6,2.6,0.32,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,1,1,1,1,118.0,1,12,1,4,10,115.7,0,0,0,1,1,0,-0.4303628237699172,0,0,7,9,0.09483200900511447,0.42517636560444516,0,0,8,9,7,13.475,0,13.9,-0.3,0.79,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2,39,1,1,12,110.0,1,37,37,7,7,106.0,1,0,0,1,1,0,1.6785192889147356,0,0,0,0,-1.5212573894487618,-2.1971023928012143,0,0,0,0,0,0.0,0,7.6,2.6,0.32,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,1,1,151.0,41,3,3,2,5,161.9,1,0,0,1,0,1,-0.562167955812708,1,0,0,0,-1.5212573894487618,-2.1971023928012143,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,7,1,1,3,130.0,1,37,37,9,5,130.0,0,0,0,1,0,0,1.6785192889147356,0,0,7,7,-1.5212573894487618,-2.1971023928012143,7,0,7,7,0,0.0,7,16.2,0.3,-0.92,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2,39,1,1,42,170.0,1,19,38,8,8,159.5,0,0,0,1,1,0,1.2831038927863632,0,0,6,6,-1.5212573894487618,-2.1971023928012143,0,0,5,5,0,0.0,0,8.9,1.4,3.51,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,17,5,1,1,124.0,11,4,12,2,9,119.5,1,0,0,1,1,0,-0.4303628237699172,1,0,5,5,0.09483200900511447,0.858781514632153,0,0,5,5,5,17.6,0,8.9,1.4,3.51,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,17,1,1,1,126.0,1,37,19,9,8,116.9,1,0,0,1,0,0,-0.2985576917271264,0,0,6,11,0.4180498886958897,-0.05488647796194512,0,0,6,12,3,11.66666667,0,12.7,3.7,-1.7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,1,5,1,1,110.0,1,19,38,3,5,117.4,1,0,0,1,0,0,-0.4303628237699172,0,0,6,7,0.4180498886958897,0.6591854929628825,0,0,6,6,6,12.83333333,0,11.1,0.6,2.02,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,39,1,1,1,148.0,1,3,19,2,5,130.0,0,0,0,1,0,0,0.09685770440124603,0,0,8,12,0.741267768386665,0.4281260596108819,0,0,8,12,7,12.71428571,0,12.7,3.7,-1.7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,39,1,1,38,133.1,1,19,19,7,9,133.0,0,0,0,1,0,0,2.205739817085899,0,0,6,8,0.09483200900511447,0.48711995832268923,0,0,6,7,5,12.6,0,16.2,0.3,-0.92,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,17,1,1,1,133.1,1,1,19,4,8,95.0,0,0,0,1,1,0,-0.4303628237699172,0,0,5,14,-1.5212573894487618,-2.1971023928012143,0,0,5,5,0,0.0,0,11.1,0.6,2.02,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,1,1,1,124.0,1,19,19,9,9,138.4,1,0,1,1,0,1,-0.562167955812708,0,1,6,8,0.4180498886958897,0.5461138570344967,1,0,6,8,6,12.5,0,13.9,-0.3,0.79,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2,39,1,0,19,133.1,1,37,1,5,5,138.3,0,0,0,1,1,0,2.732960345257062,0,0,5,9,-0.551603750376436,0.14298888697751647,0,0,5,8,5,11.14285714,0,13.9,-0.3,0.79,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,44,1,1,39,150.0,1,3,3,2,2,150.0,1,0,0,1,0,0,-0.16675255968433558,0,2,6,7,0.4180498886958897,0.7820894477521536,0,1,6,9,5,13.0,0,13.9,-0.3,0.79,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,7,1,1,3,140.0,1,39,39,9,4,140.0,0,0,0,1,1,0,3.5237911375138067,0,2,6,8,-0.8748216300672113,0.5903592795197624,0,1,6,9,1,13.0,0,15.5,2.8,-4.06,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,4,1,1,125.0,1,19,1,1,1,117.8,1,0,0,1,0,0,-0.6939730878554988,0,0,7,10,0.741267768386665,0.4933143175945135,0,0,8,8,8,13.21875,0,15.5,2.8,-4.06,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,3,1,1,133.0,1,1,38,9,90,128.2,0,0,0,1,0,0,-0.2985576917271264,0,0,5,7,0.09483200900511447,0.2806413159285428,0,0,5,7,4,12.5,0,7.6,2.6,0.32,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,4,1,1,139.0,1,3,19,1,5,138.3,1,0,0,1,0,0,-0.562167955812708,0,0,6,6,0.4180498886958897,0.831251029667862,0,0,6,6,6,13.16666667,0,9.4,-0.8,-3.12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,1,4,1,1,132.0,1,12,19,9,9,124.7,1,0,0,1,0,0,-0.562167955812708,0,0,5,10,-1.5212573894487618,-2.1971023928012143,0,0,5,10,0,0.0,0,7.6,2.6,0.32,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,1,4,1,1,138.0,1,3,1,1,4,123.3,1,0,0,1,0,1,-0.562167955812708,0,0,6,7,0.4180498886958897,0.8705802947874716,0,0,6,10,6,13.11111111,0,12.4,0.5,1.79,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,7,2,1,3,140.0,1,37,38,9,9,138.0,0,0,0,1,1,0,0.6240782325724092,0,0,7,7,0.741267768386665,0.717196158962687,0,0,8,9,8,15.91111111,0,16.2,0.3,-0.92,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,43,3,1,1,135.0,1,3,3,2,2,122.1,0,0,0,1,1,0,-0.562167955812708,0,0,6,14,-0.551603750376436,0.38388063712561604,0,0,6,9,4,11.0,0,12.7,3.7,-1.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,17,1,1,1,138.0,1,38,38,7,6,124.7,1,0,0,1,0,0,-0.6939730878554988,0,0,6,11,-0.551603750376436,0.34946752937166287,0,0,6,10,5,10.83333333,0,9.4,-0.8,-3.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,43,1,0,1,120.0,1,37,37,9,9,128.2,0,0,0,0,1,0,1.1512987607435725,0,5,9,9,0.09483200900511447,0.15675413049205505,0,4,4,4,4,11.0,0,10.8,1.4,1.74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,4,1,1,118.0,1,19,38,9,9,110.0,0,0,0,1,0,1,-0.6939730878554988,0,0,6,7,0.4180498886958897,0.3396352146403502,0,0,6,8,6,11.42857143,0,12.4,0.5,1.79,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,17,4,1,1,130.0,1,19,1,5,5,130.0,1,0,0,1,1,0,-0.6939730878554988,0,0,6,7,-0.22838587068566077,0.0741626735343964,0,0,6,7,3,11.25,0,16.2,0.3,-0.92,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,42,1,1,1,122.0,1,3,3,2,2,122.0,1,0,0,1,0,0,-0.4303628237699172,0,0,8,11,0.4180498886958897,0.3821599824605938,0,0,8,11,6,12.49166667,0,12.7,3.7,-1.7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2,43,1,0,2,120.0,1,37,37,9,9,120.0,0,0,0,0,0,0,1.9421295530003173,0,9,12,12,1.3877035277682155,0.32652545822395634,2,9,12,12,9,13.0,0,9.4,-0.8,-3.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,1,1,1,133.1,1,19,1,1,3,101.0,0,0,0,1,0,0,-0.2985576917271264,0,0,6,0,-1.5212573894487618,-2.1971023928012143,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,1,1,1,1,140.0,1,19,19,7,3,120.0,1,0,0,1,1,0,-0.2985576917271264,0,0,5,8,-0.551603750376436,-0.13231596885975003,0,0,5,10,4,11.0,0,12.7,3.7,-1.7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,2,1,1,125.0,1,19,19,9,9,114.9,0,0,0,1,0,0,-0.6939730878554988,0,0,7,8,0.4180498886958897,0.5146504432869798,0,0,8,12,7,12.22142857,0,16.2,0.3,-0.92,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2,39,1,0,1,147.0,1,34,34,90,90,111.7,1,0,0,1,0,0,0.6240782325724092,0,0,5,10,-1.5212573894487618,-2.1971023928012143,0,0,5,5,0,0.0,0,7.6,2.6,0.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4,39,1,1,1,160.0,1,19,3,9,2,130.0,0,0,0,1,0,0,0.22866283644403682,0,0,7,14,0.741267768386665,0.27031738380883535,0,0,8,15,7,12.04285714,0,12.7,3.7,-1.7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,39,1,1,1,110.0,1,1,37,9,9,126.0,1,0,0,1,1,0,0.4922731005296184,0,0,7,7,0.741267768386665,0.7112967709498139,0,0,7,7,7,14.08571429,0,7.6,2.6,0.32,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2,39,1,1,1,133.1,1,37,37,8,7,150.0,0,0,0,1,1,0,1.0194936287007816,0,0,6,10,0.4180498886958897,0.9000772431109821,0,0,6,11,5,12.5,0,13.9,-0.3,0.79,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,1,1,129.0,1,37,37,9,7,117.8,0,0,0,1,0,1,-0.562167955812708,0,0,5,6,-0.22838587068566077,0.0741626735343964,0,0,5,9,4,13.85714286,0,10.8,1.4,1.74,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,1,1,1,133.1,1,19,19,9,8,132.0,1,0,0,1,0,0,-0.2985576917271264,0,0,6,8,0.09483200900511447,0.2806413159285428,0,0,6,9,5,10.8,0,12.7,3.7,-1.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,44,1,1,39,110.0,1,3,5,2,2,110.0,0,0,0,1,1,0,-0.034947427641544786,0,0,6,19,-1.5212573894487618,-2.1971023928012143,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,17,4,1,1,106.0,1,37,1,3,9,106.0,0,0,0,1,0,0,-0.4303628237699172,0,0,6,9,0.4180498886958897,0.5215330660766424,0,0,6,8,4,14.0,0,13.9,-0.3,0.79,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
